,TIME,trade_index,fiscal_index,monetary_index
2678,25/04/2015,0,0,0
2679,25/04/2016,32,10,0
2680,25/04/2017,0,0,0
2681,25/04/2019,0,0,0
2682,25/04/2020,27,0,0
2683,25/04/2021,0,0,0
2684,25/04/2022,188,0,0
2685,25/04/2023,440,36,36
2686,25/05/2012,0,0,0
2687,25/05/2014,0,0,0
2688,25/05/2015,28,0,0
2689,25/05/2016,60,0,0
2690,25/05/2018,0,0,0
2691,25/05/2020,55,2,0
2692,25/05/2021,15,0,0
2693,25/05/2022,145,0,0
2694,25/05/2023,0,0,0
2695,25/06/2012,0,0,0
2696,25/06/2013,0,0,0
2697,25/06/2014,0,0,0
2698,25/06/2015,36,9,0
2699,25/06/2016,0,0,0
2700,25/06/2018,0,0,0
2701,25/06/2019,0,0,0
2702,25/06/2020,0,0,0
2703,25/06/2021,266,9,0
2704,25/07/2014,0,0,0
2705,25/07/2017,0,0,0
2706,25/07/2018,80,8,0
2707,25/07/2019,0,0,0
2708,25/07/2020,0,0,0
2709,25/07/2021,1,0,0
2710,25/07/2022,120,0,12
2711,25/08/2015,0,0,0
2712,25/08/2016,0,0,4
2713,25/08/2017,0,0,0
2714,25/08/2020,0,0,0
2715,25/08/2021,591,72,144
2716,25/08/2022,178,3,3
2717,25/09/2012,0,0,0
2718,25/09/2014,0,0,0
2719,25/09/2015,0,0,0
2720,25/09/2016,96,0,0
2721,25/09/2017,24,0,0
2722,25/09/2018,0,0,0
2723,25/09/2019,54,6,6
2724,25/09/2020,40,0,0
2725,25/09/2021,450,36,140
2726,25/10/2012,0,0,0
2727,25/10/2013,0,0,0
2728,25/10/2014,0,0,0
2729,25/10/2015,160,64,120
2730,25/10/2016,48,0,0
2731,25/10/2017,45,0,0
2732,25/10/2018,0,0,0
2733,25/10/2019,60,8,0
2734,25/10/2021,182,52,12
2735,25/10/2022,256,288,258
2736,25/11/2013,0,0,0
2737,25/11/2014,0,0,0
2738,25/11/2015,0,0,0
2739,25/11/2016,0,0,0
2740,25/11/2017,0,0,0
2741,25/11/2019,0,0,0
2742,25/11/2020,0,0,0
2743,25/11/2021,160,30,88
2744,25/11/2022,57,0,0
2745,25/12/2012,0,0,0
2746,25/12/2013,0,0,0
2747,25/12/2014,60,0,0
2748,25/12/2015,0,0,0
2749,25/12/2016,0,0,0
2750,25/12/2017,6,0,0
2751,25/12/2019,0,0,0
2752,25/12/2020,0,0,0
2753,25/12/2021,36,0,6
2754,25/12/2022,0,4,0
2755,26/01/2015,0,0,0
2756,26/01/2017,0,0,0
2757,26/01/2019,0,0,0
2758,26/01/2021,18,0,9
2759,26/01/2022,238,0,2
2760,26/01/2023,160,0,0
2761,26/02/2013,0,0,0
2762,26/02/2014,0,0,0
2763,26/02/2015,8,0,4
2764,26/02/2016,224,24,0
2765,26/02/2019,0,0,0
2766,26/02/2020,24,0,0
2767,26/02/2021,40,0,4
2768,26/03/2013,0,0,0
2769,26/03/2014,0,0,0
2770,26/03/2015,0,0,0
2771,26/03/2020,45,0,0
2772,26/03/2021,0,0,0
2773,26/03/2022,16,0,0
2774,26/03/2023,0,0,0
2775,26/04/2012,0,0,0
2776,26/04/2013,0,0,0
2777,26/04/2014,0,0,0
2778,26/04/2015,16,0,0
2779,26/04/2016,0,0,0
2780,26/04/2017,0,0,0
2781,26/04/2018,0,0,0
2782,26/04/2019,2,0,0
2783,26/04/2020,0,0,0
2784,26/04/2021,0,0,0
2785,26/04/2022,215,0,0
2786,26/04/2023,24,0,0
2787,26/05/2014,0,0,0
2788,26/05/2015,0,0,0
2789,26/05/2016,0,0,0
2790,26/05/2017,44,0,0
2791,26/05/2018,0,18,0
2792,26/05/2020,0,20,16
2793,26/05/2021,24,0,0
2794,26/05/2022,685,38,0
2795,26/05/2023,278,12,108
2796,26/06/2013,0,0,0
2797,26/06/2014,0,0,0
2798,26/06/2015,0,0,0
2799,26/06/2016,146,12,0
2800,26/06/2017,0,0,0
2801,26/06/2018,0,0,0
2802,26/06/2019,0,0,0
2803,26/06/2020,2,0,0
2804,26/06/2021,6,0,6
2805,26/06/2022,0,0,0
2806,26/07/2012,0,0,0
2807,26/07/2013,45,0,0
2808,26/07/2014,12,0,0
2809,26/07/2015,0,0,0
2810,26/07/2016,0,0,0
2811,26/07/2017,0,0,0
2812,26/07/2018,6,0,0
2813,26/07/2019,0,0,0
2814,26/07/2020,0,0,0
2815,26/07/2021,128,0,0
2816,26/07/2022,111,0,0
2817,26/08/2013,0,0,0
2818,26/08/2014,0,0,0
2819,26/08/2015,36,6,0
2820,26/08/2016,0,0,0
2821,26/08/2018,0,0,0
2822,26/08/2019,0,0,0
2823,26/08/2020,0,0,0
2824,26/08/2021,744,40,12
2825,26/08/2022,72,4,8
2826,26/09/2012,0,0,0
2827,26/09/2013,0,0,0
2828,26/09/2014,0,0,0
2829,26/09/2016,30,6,0
2830,26/09/2017,0,0,0
2831,26/09/2018,0,0,0
2832,26/09/2019,0,0,0
2833,26/09/2020,0,0,0
2834,26/09/2021,100,15,30
2835,26/09/2022,521,78,140
2836,26/10/2012,0,0,0
2837,26/10/2014,96,0,0
2838,26/10/2015,0,0,0
2839,26/10/2016,36,0,0
2840,26/10/2017,0,0,0
2841,26/10/2019,0,0,0
2842,26/10/2020,120,4,0
2843,26/10/2021,137,38,42
2844,26/10/2022,202,40,0
2845,26/11/2012,0,0,0
2846,26/11/2014,0,0,0
2847,26/11/2015,0,0,0
2848,26/11/2016,0,0,0
2849,26/11/2019,0,0,0
2850,26/11/2020,72,9,36
2851,26/11/2021,123,0,0
2852,26/11/2022,17,4,4
2853,26/12/2012,0,0,0
2854,26/12/2013,0,0,0
2855,26/12/2014,0,0,0
2856,26/12/2016,0,0,0
2857,26/12/2017,0,0,0
2858,26/12/2019,36,0,6
2859,26/12/2020,18,0,9
2860,26/12/2021,12,0,0
2861,26/12/2022,140,40,150
2862,27/01/2014,0,0,0
2863,27/01/2015,0,0,0
2864,27/01/2016,80,24,20
2865,27/01/2020,0,0,0
2866,27/01/2022,48,0,0
2867,27/01/2023,1104,60,406
2868,27/02/2012,60,0,0
2869,27/02/2014,20,0,0
2870,27/02/2015,72,16,0
2871,27/02/2016,0,0,0
2872,27/02/2017,0,0,0
2873,27/02/2018,0,0,0
2874,27/02/2020,25,0,0
2875,27/02/2023,0,0,0
2876,27/03/2012,0,0,0
2877,27/03/2013,0,0,0
2878,27/03/2014,54,6,0
2879,27/03/2016,252,54,27
2880,27/03/2017,0,0,0
2881,27/03/2018,0,0,0
2882,27/03/2019,4,0,0
2883,27/03/2020,28,0,0
2884,27/03/2021,24,0,6
2885,27/03/2023,10,0,0
2886,27/04/2012,0,0,0
2887,27/04/2014,50,40,20
2888,27/04/2015,216,0,0
2889,27/04/2016,0,0,0
2890,27/04/2017,192,20,16
2891,27/04/2020,0,0,0
2892,27/04/2021,0,0,0
2893,27/04/2022,24,0,48
2894,27/04/2023,96,80,160
2895,27/05/2013,90,12,0
2896,27/05/2014,0,0,0
2897,27/05/2015,52,0,0
2898,27/05/2016,0,0,0
2899,27/05/2019,0,0,0
2900,27/05/2020,6,0,0
2901,27/05/2021,29,0,12
2902,27/05/2022,0,0,0
2903,27/05/2023,0,0,0
2904,27/06/2012,0,0,0
2905,27/06/2013,0,0,0
2906,27/06/2014,18,0,0
2907,27/06/2017,54,6,0
2908,27/06/2018,0,0,0
2909,27/06/2019,0,9,0
2910,27/06/2020,0,0,0
2911,27/06/2022,848,116,100
2912,27/07/2012,0,0,0
2913,27/07/2013,0,0,0
2914,27/07/2014,0,0,0
2915,27/07/2015,0,0,0
2916,27/07/2016,0,0,0
2917,27/07/2017,0,0,0
2918,27/07/2018,0,0,0
2919,27/07/2020,0,6,0
2920,27/07/2021,101,40,6
2921,27/07/2022,80,0,12
2922,27/08/2012,12,0,0
2923,27/08/2013,0,0,0
2924,27/08/2014,0,0,0
2925,27/08/2015,8,0,0
2926,27/08/2016,15,0,0
2927,27/08/2018,0,0,0
2928,27/08/2019,0,0,0
2929,27/08/2020,0,0,0
2930,27/08/2021,20,0,0
2931,27/08/2022,180,0,0
2932,27/09/2012,0,0,0
2933,27/09/2013,16,0,6
2934,27/09/2014,45,0,0
2935,27/09/2015,104,50,0
2936,27/09/2016,0,0,0
2937,27/09/2017,0,0,0
2938,27/09/2018,0,0,0
2939,27/09/2019,0,0,0
2940,27/09/2020,60,9,0
2941,27/09/2021,282,60,0
2942,27/09/2022,132,0,0
2943,27/10/2012,0,0,0
2944,27/10/2014,0,0,0
2945,27/10/2015,0,0,0
2946,27/10/2016,90,0,0
2947,27/10/2017,0,0,0
2948,27/10/2018,0,0,0
2949,27/10/2019,0,0,0
2950,27/10/2020,0,0,0
2951,27/10/2021,850,140,216
2952,27/10/2022,174,12,0
2953,27/11/2013,0,0,0
2954,27/11/2014,12,0,0
2955,27/11/2015,2,0,0
2956,27/11/2017,0,0,0
2957,27/11/2018,0,0,0
2958,27/11/2019,0,0,0
2959,27/11/2020,16,0,0
2960,27/11/2021,8,0,0
2961,27/11/2022,0,0,0
2962,27/12/2012,0,0,0
2963,27/12/2013,0,0,0
2964,27/12/2014,0,0,0
2965,27/12/2015,0,0,0
2966,27/12/2016,0,0,0
2967,27/12/2017,0,0,0
2968,27/12/2019,0,0,0
2969,27/12/2021,142,0,0
2970,27/12/2022,150,0,150
2971,28/01/2013,0,0,0
2972,28/01/2015,0,0,0
2973,28/01/2016,0,0,0
2974,28/01/2017,24,0,0
2975,28/01/2019,18,18,0
2976,28/01/2021,0,0,0
2977,28/01/2022,318,12,18
2978,28/02/2012,0,0,0
2979,28/02/2013,0,0,0
2980,28/02/2014,16,0,0
2981,28/02/2015,0,0,0
2982,28/02/2016,0,0,0
2983,28/02/2017,0,0,0
2984,28/02/2020,76,4,4
2985,28/02/2022,598,200,380
2986,28/02/2023,346,186,164
2987,28/03/2012,0,0,0
2988,28/03/2013,0,0,0
2989,28/03/2014,42,0,8
2990,28/03/2016,0,0,0
2991,28/03/2017,12,0,0
2992,28/03/2018,0,0,0
2993,28/03/2019,0,0,0
2994,28/03/2020,0,0,0
2995,28/03/2022,520,0,40
2996,28/03/2023,176,0,0
2997,28/04/2014,0,0,0
2998,28/04/2015,120,0,0
2999,28/04/2016,0,0,0
3000,28/04/2017,0,0,0
3001,28/04/2019,0,0,0
3002,28/04/2020,0,0,0
3003,28/04/2021,54,0,0
3004,28/04/2022,78,0,0
3005,28/04/2023,32,8,0
3006,28/05/2012,0,0,0
3007,28/05/2014,0,0,0
3008,28/05/2016,0,0,0
3009,28/05/2018,0,0,0
3010,28/05/2019,18,0,0
3011,28/05/2020,85,0,24
3012,28/05/2021,104,0,12
3013,28/05/2022,132,0,12
3014,28/05/2023,0,0,0
3015,28/06/2012,18,0,0
3016,28/06/2013,0,0,0
3017,28/06/2014,0,0,0
3018,28/06/2015,24,0,6
3019,28/06/2016,6,0,0
3020,28/06/2017,4,0,0
3021,28/06/2018,40,0,0
3022,28/06/2019,0,0,0
3023,28/06/2021,259,12,0
3024,28/06/2022,126,24,32
3025,28/07/2014,0,0,0
3026,28/07/2015,32,0,0
3027,28/07/2016,0,0,0
3028,28/07/2017,0,0,0
3029,28/07/2018,0,0,0
3030,28/07/2019,0,0,0
3031,28/07/2020,96,0,0
3032,28/07/2021,276,20,0
3033,28/07/2022,368,0,16
3034,28/08/2013,48,0,0
3035,28/08/2014,0,0,0
3036,28/08/2015,92,0,0
3037,28/08/2016,72,0,9
3038,28/08/2017,0,0,0
3039,28/08/2018,1,0,0
3040,28/08/2019,0,0,0
3041,28/08/2020,0,0,0
3042,28/08/2021,150,9,0
3043,28/08/2022,0,0,0
3044,28/09/2012,30,0,54
3045,28/09/2014,250,96,120
3046,28/09/2015,0,0,0
3047,28/09/2016,24,0,0
3048,28/09/2017,12,0,0
3049,28/09/2018,100,25,20
3050,28/09/2020,166,0,0
3051,28/09/2021,112,125,135
3052,28/09/2022,35,0,0
3053,28/10/2013,0,0,0
3054,28/10/2014,0,0,0
3055,28/10/2016,20,16,0
3056,28/10/2018,0,0,0
3057,28/10/2019,0,0,0
3058,28/10/2020,18,6,0
3059,28/10/2021,70,0,4
3060,28/10/2022,198,16,80
3061,28/11/2013,0,0,0
3062,28/11/2014,36,0,0
3063,28/11/2015,0,0,0
3064,28/11/2016,0,0,0
3065,28/11/2017,0,0,0
3066,28/11/2018,0,0,0
3067,28/11/2019,0,0,0
3068,28/11/2022,0,0,0
3069,28/12/2012,300,200,600
3070,28/12/2013,0,0,0
3071,28/12/2014,0,0,0
3072,28/12/2015,0,0,0
3073,28/12/2016,0,0,0
3074,28/12/2017,4,0,16
3075,28/12/2018,60,0,0
3076,28/12/2019,0,0,0
3077,28/12/2020,0,0,0
3078,28/12/2021,0,0,0
3079,28/12/2022,24,0,12
3080,29/01/2012,0,0,0
3081,29/01/2013,0,0,0
3082,29/01/2015,0,0,0
3083,29/01/2016,0,0,0
3084,29/01/2018,32,0,0
3085,29/01/2020,10,0,0
3086,29/01/2021,194,26,20
3087,29/01/2022,16,0,0
3088,29/02/2012,0,0,0
3089,29/02/2016,24,0,0
3090,29/02/2020,32,0,16
3091,29/03/2012,0,0,0
3092,29/03/2013,0,0,0
3093,29/03/2014,0,0,0
3094,29/03/2015,80,16,0
3095,29/03/2016,4,0,0
3096,29/03/2017,0,0,0
3097,29/03/2018,0,0,0
3098,29/03/2019,0,0,0
3099,29/03/2020,42,0,9
3100,29/03/2021,0,0,0
3101,29/03/2022,382,0,1
3102,29/03/2023,104,0,0
3103,29/04/2013,0,0,0
3104,29/04/2014,66,32,12
3105,29/04/2015,0,0,0
3106,29/04/2016,0,0,0
3107,29/04/2020,184,0,0
3108,29/04/2021,0,0,0
3109,29/04/2022,317,12,35
3110,29/04/2023,128,0,32
3111,29/05/2012,0,0,0
3112,29/05/2013,16,10,12
3113,29/05/2014,0,0,0
3114,29/05/2015,0,0,0
3115,29/05/2016,32,12,0
3116,29/05/2017,0,0,0
3117,29/05/2018,0,0,2
3118,29/05/2019,0,0,0
3119,29/05/2020,51,3,0
3120,29/05/2021,0,0,0
3121,29/05/2022,68,0,96
3122,29/05/2023,80,0,0
3123,29/06/2014,280,32,0
3124,29/06/2015,0,0,0
3125,29/06/2016,4,0,0
3126,29/06/2017,0,0,0
3127,29/06/2018,0,0,0
3128,29/06/2019,0,0,0
3129,29/06/2020,0,0,0
3130,29/06/2021,20,0,0
3131,29/06/2022,364,62,48
3132,29/07/2013,0,0,0
3133,29/07/2014,0,0,0
3134,29/07/2015,0,0,0
3135,29/07/2016,0,0,0
3136,29/07/2017,0,0,0
3137,29/07/2019,3,0,0
3138,29/07/2020,0,0,0
3139,29/07/2021,226,68,32
3140,29/07/2022,88,24,24
3141,29/08/2012,0,0,0
3142,29/08/2013,24,2,0
3143,29/08/2014,0,0,0
3144,29/08/2015,0,0,0
3145,29/08/2016,0,0,0
3146,29/08/2017,0,0,0
3147,29/08/2018,0,0,0
3148,29/08/2019,0,0,0
3149,29/08/2020,24,0,0
3150,29/08/2021,0,0,0
3151,29/08/2022,430,180,0
3152,29/09/2014,60,0,0
3153,29/09/2015,4,8,0
3154,29/09/2016,18,0,0
3155,29/09/2020,0,0,0
3156,29/09/2021,174,0,8
3157,29/09/2022,64,0,0
3158,29/10/2012,0,0,0
3159,29/10/2013,0,0,0
3160,29/10/2014,0,0,0
3161,29/10/2016,0,0,0
3162,29/10/2018,0,0,0
3163,29/10/2019,163,0,0
3164,29/10/2020,4,12,0
3165,29/10/2021,194,0,0
3166,29/10/2022,0,0,0
3167,29/11/2013,200,0,0
3168,29/11/2014,36,0,0
3169,29/11/2015,0,0,0
3170,29/11/2016,24,3,3
3171,29/11/2018,0,0,0
3172,29/11/2019,12,0,0
3173,29/11/2020,0,0,0
3174,29/11/2021,80,0,0
3175,29/11/2022,636,52,172
3176,29/12/2012,0,0,0
3177,29/12/2013,0,0,0
3178,29/12/2014,0,0,0
3179,29/12/2016,0,0,0
3180,29/12/2017,0,0,0
3181,29/12/2019,0,0,0
3182,29/12/2020,0,0,0
3183,29/12/2021,0,12,24
3184,29/12/2022,129,108,333
3185,30/01/2012,18,0,0
3186,30/01/2013,22,0,2
3187,30/01/2014,0,0,0
3188,30/01/2015,0,0,0
3189,30/01/2018,0,0,0
3190,30/01/2019,0,0,0
3191,30/01/2020,15,0,0
3192,30/01/2021,0,0,0
3193,30/01/2022,0,0,0
3194,30/01/2023,121,0,38
3195,30/03/2012,0,0,0
3196,30/03/2014,64,48,48
3197,30/03/2015,25,9,0
3198,30/03/2017,0,0,0
3199,30/03/2018,0,0,0
3200,30/03/2019,18,0,0
3201,30/03/2020,8,0,0
3202,30/03/2021,0,0,0
3203,30/03/2022,324,75,60
3204,30/03/2023,216,0,192
3205,30/04/2014,18,0,0
3206,30/04/2016,0,0,0
3207,30/04/2019,0,0,0
3208,30/04/2020,0,0,0
3209,30/04/2022,360,360,180
3210,30/04/2023,0,0,0
3211,30/05/2012,0,0,0
3212,30/05/2013,4,0,0
3213,30/05/2014,0,0,0
3214,30/05/2016,4,0,0
3215,30/05/2017,0,0,0
3216,30/05/2018,0,0,0
3217,30/05/2019,0,0,0
3218,30/05/2021,0,0,0
3219,30/05/2022,246,0,0
3220,30/05/2023,6,8,0
3221,30/06/2014,15,0,0
3222,30/06/2015,0,0,0
3223,30/06/2016,0,0,0
3224,30/06/2017,0,0,16
3225,30/06/2018,0,0,0
3226,30/06/2019,0,0,0
3227,30/06/2020,0,0,0
3228,30/06/2021,136,0,0
3229,30/06/2022,636,64,0
3230,30/07/2013,0,0,0
3231,30/07/2014,0,0,0
3232,30/07/2015,0,0,0
3233,30/07/2018,0,0,0
3234,30/07/2019,36,0,0
3235,30/07/2020,3,0,0
3236,30/07/2021,68,0,0
3237,30/07/2022,175,16,16
3238,30/08/2012,0,0,0
3239,30/08/2013,2,0,0
3240,30/08/2014,0,0,0
3241,30/08/2015,0,0,0
3242,30/08/2017,0,0,0
3243,30/08/2018,0,0,0
3244,30/08/2019,84,12,0
3245,30/08/2021,122,12,0
3246,30/08/2022,1428,40,202
3247,30/09/2014,0,0,0
3248,30/09/2015,0,0,0
3249,30/09/2016,0,0,0
3250,30/09/2020,48,9,15
3251,30/09/2021,108,0,0
3252,30/09/2022,240,36,66
3253,30/10/2012,0,0,0
3254,30/10/2013,0,0,0
3255,30/10/2014,0,0,0
3256,30/10/2015,0,0,0
3257,30/10/2016,0,0,0
3258,30/10/2017,0,0,0
3259,30/10/2018,0,0,0
3260,30/10/2019,0,0,0
3261,30/10/2020,0,0,0
3262,30/10/2021,24,0,12
3263,30/10/2022,424,288,360
3264,30/11/2012,0,0,0
3265,30/11/2013,0,20,0
3266,30/11/2014,48,5,4
3267,30/11/2015,15,0,0
3268,30/11/2016,64,0,0
3269,30/11/2017,0,0,0
3270,30/11/2018,0,0,0
3271,30/11/2019,9,0,0
3272,30/11/2020,0,0,0
3273,30/11/2021,177,0,0
3274,30/11/2022,205,12,8
3275,30/12/2013,20,0,0
3276,30/12/2014,0,0,0
3277,30/12/2015,32,0,18
3278,30/12/2016,0,0,0
3279,30/12/2017,0,0,0
3280,30/12/2019,0,0,0
3281,30/12/2020,76,0,0
3282,30/12/2021,256,48,0
3283,30/12/2022,60,0,0
3284,31/01/2012,0,0,0
3285,31/01/2013,0,0,0
3286,31/01/2014,0,0,0
3287,31/01/2015,0,0,0
3288,31/01/2016,20,0,0
3289,31/01/2019,0,0,0
3290,31/01/2020,132,0,0
3291,31/01/2021,0,0,0
3292,31/01/2022,23,0,0
3293,31/01/2023,400,0,0
3294,31/03/2014,0,0,0
3295,31/03/2015,200,60,100
3296,31/03/2016,0,0,0
3297,31/03/2017,0,0,0
3298,31/03/2018,0,0,0
3299,31/03/2019,0,0,0
3300,31/03/2020,2,0,0
3301,31/03/2021,1,0,0
3302,31/03/2022,216,0,0
3303,31/03/2023,394,0,0
3304,31/05/2012,0,0,0
3305,31/05/2013,24,0,0
3306,31/05/2014,0,0,0
3307,31/05/2015,116,15,0
3308,31/05/2016,0,0,0
3309,31/05/2017,0,0,0
3310,31/05/2018,0,0,0
3311,31/05/2019,0,0,0
3312,31/05/2021,0,0,0
3313,31/05/2022,396,62,0
3314,31/05/2023,180,0,40
3315,31/07/2013,0,0,0
3316,31/07/2014,392,60,0
3317,31/07/2015,0,0,0
3318,31/07/2016,270,40,20
3319,31/07/2017,40,30,0
3320,31/07/2018,0,0,0
3321,31/07/2019,0,0,0
3322,31/07/2020,32,3,6
3323,31/07/2021,0,0,0
3324,31/07/2022,0,0,0
3325,31/08/2012,0,0,0
3326,31/08/2014,0,0,0
3327,31/08/2015,0,0,0
3328,31/08/2016,0,0,0
3329,31/08/2017,100,0,0
3330,31/08/2018,432,90,72
3331,31/08/2019,9,0,0
3332,31/08/2020,8,0,4
3333,31/08/2021,4,0,0
3334,31/08/2022,188,0,0
3335,31/10/2012,90,40,15
3336,31/10/2013,0,0,0
3337,31/10/2014,3,0,0
3338,31/10/2015,0,0,0
3339,31/10/2016,0,0,0
3340,31/10/2018,0,0,0
3341,31/10/2019,33,0,0
3342,31/10/2020,0,0,0
3343,31/10/2021,0,0,0
3344,31/10/2022,540,18,54
3345,31/12/2013,0,0,0
3346,31/12/2014,662,278,150
3347,31/12/2015,144,24,48
3348,31/12/2016,0,0,0
3349,31/12/2018,0,0,0
3350,31/12/2019,9,0,0
3351,31/12/2020,350,40,20
3352,31/12/2021,120,0,0
3353,31/12/2022,0,0,0
