,PAPER,TIME,trade_index,fiscal_index,monetary_index
2714,vietnamnet.vn,20/02/2018,1,4,48
2715,vietnamnet.vn,20/02/2019,34,0,57
2716,vietnamnet.vn,20/02/2020,24,0,0
2717,vietnamnet.vn,20/02/2021,12,8,12
2718,vietnamnet.vn,20/02/2022,13,4,20
2719,vietnamnet.vn,20/02/2023,10,5,24
2720,vietnamnet.vn,20/03/2011,0,0,8
2721,vietnamnet.vn,20/03/2012,0,0,0
2722,vietnamnet.vn,20/03/2013,20,0,3
2723,vietnamnet.vn,20/03/2014,3,0,0
2724,vietnamnet.vn,20/03/2015,0,0,0
2725,vietnamnet.vn,20/03/2016,6,36,32
2726,vietnamnet.vn,20/03/2017,16,0,22
2727,vietnamnet.vn,20/03/2018,10,1,28
2728,vietnamnet.vn,20/03/2019,5,1,52
2729,vietnamnet.vn,20/03/2020,22,18,186
2730,vietnamnet.vn,20/03/2021,62,10,28
2731,vietnamnet.vn,20/03/2022,0,2,12
2732,vietnamnet.vn,20/03/2023,50,0,195
2733,vietnamnet.vn,20/04/2011,0,0,4
2734,vietnamnet.vn,20/04/2012,0,0,0
2735,vietnamnet.vn,20/04/2013,0,0,0
2736,vietnamnet.vn,20/04/2014,0,0,0
2737,vietnamnet.vn,20/04/2015,96,15,9
2738,vietnamnet.vn,20/04/2016,18,0,0
2739,vietnamnet.vn,20/04/2017,0,0,0
2740,vietnamnet.vn,20/04/2018,61,18,26
2741,vietnamnet.vn,20/04/2019,6,4,4
2742,vietnamnet.vn,20/04/2020,45,6,16
2743,vietnamnet.vn,20/04/2021,118,49,288
2744,vietnamnet.vn,20/04/2022,66,68,102
2745,vietnamnet.vn,20/04/2023,63,64,151
2746,vietnamnet.vn,20/05/2011,2,0,8
2747,vietnamnet.vn,20/05/2012,0,0,0
2748,vietnamnet.vn,20/05/2013,8,0,0
2749,vietnamnet.vn,20/05/2014,12,0,6
2750,vietnamnet.vn,20/05/2015,0,2,0
2751,vietnamnet.vn,20/05/2019,182,14,0
2752,vietnamnet.vn,20/05/2020,54,36,18
2753,vietnamnet.vn,20/05/2021,39,3,30
2754,vietnamnet.vn,20/05/2022,35,6,0
2755,vietnamnet.vn,20/05/2023,3,0,6
2756,vietnamnet.vn,20/06/2011,0,0,0
2757,vietnamnet.vn,20/06/2012,12,8,6
2758,vietnamnet.vn,20/06/2013,49,0,0
2759,vietnamnet.vn,20/06/2014,80,0,0
2760,vietnamnet.vn,20/06/2015,0,0,0
2761,vietnamnet.vn,20/06/2016,6,0,0
2762,vietnamnet.vn,20/06/2017,26,14,36
2763,vietnamnet.vn,20/06/2018,43,18,44
2764,vietnamnet.vn,20/06/2019,38,11,102
2765,vietnamnet.vn,20/06/2020,12,1,4
2766,vietnamnet.vn,20/06/2021,10,2,38
2767,vietnamnet.vn,20/06/2022,12,6,45
2768,vietnamnet.vn,20/06/2023,144,84,217
2769,vietnamnet.vn,20/07/2011,20,0,0
2770,vietnamnet.vn,20/07/2012,52,0,36
2771,vietnamnet.vn,20/07/2013,30,3,1
2772,vietnamnet.vn,20/07/2014,0,0,0
2773,vietnamnet.vn,20/07/2015,4,1,0
2774,vietnamnet.vn,20/07/2016,0,4,0
2775,vietnamnet.vn,20/07/2017,76,0,16
2776,vietnamnet.vn,20/07/2018,7,4,0
2777,vietnamnet.vn,20/07/2019,10,0,0
2778,vietnamnet.vn,20/07/2020,28,18,64
2779,vietnamnet.vn,20/07/2021,60,24,1
2780,vietnamnet.vn,20/07/2022,8,0,0
2781,vietnamnet.vn,20/08/2012,2,0,72
2782,vietnamnet.vn,20/08/2013,0,8,6
2783,vietnamnet.vn,20/08/2014,0,0,0
2784,vietnamnet.vn,20/08/2015,30,0,27
2785,vietnamnet.vn,20/08/2016,2,0,2
2786,vietnamnet.vn,20/08/2017,3,0,0
2787,vietnamnet.vn,20/08/2018,7,2,0
2788,vietnamnet.vn,20/08/2019,5,4,0
2789,vietnamnet.vn,20/08/2020,41,10,30
2790,vietnamnet.vn,20/08/2021,37,41,140
2791,vietnamnet.vn,20/08/2022,12,0,0
2792,vietnamnet.vn,20/09/2011,16,6,8
2793,vietnamnet.vn,20/09/2012,44,0,2
2794,vietnamnet.vn,20/09/2013,0,0,0
2795,vietnamnet.vn,20/09/2014,12,0,0
2796,vietnamnet.vn,20/09/2015,5,0,0
2797,vietnamnet.vn,20/09/2016,21,5,36
2798,vietnamnet.vn,20/09/2017,4,18,56
2799,vietnamnet.vn,20/09/2018,55,6,22
2800,vietnamnet.vn,20/09/2019,0,1,6
2801,vietnamnet.vn,20/09/2020,34,12,9
2802,vietnamnet.vn,20/09/2021,80,47,62
2803,vietnamnet.vn,20/09/2022,11,0,6
2804,vietnamnet.vn,20/10/2011,0,0,0
2805,vietnamnet.vn,20/10/2012,12,0,0
2806,vietnamnet.vn,20/10/2013,0,0,0
2807,vietnamnet.vn,20/10/2014,13,0,0
2808,vietnamnet.vn,20/10/2015,78,28,0
2809,vietnamnet.vn,20/10/2016,1,0,0
2810,vietnamnet.vn,20/10/2017,9,16,0
2811,vietnamnet.vn,20/10/2018,24,6,48
2812,vietnamnet.vn,20/10/2019,20,2,0
2813,vietnamnet.vn,20/10/2020,42,60,48
2814,vietnamnet.vn,20/10/2021,31,3,36
2815,vietnamnet.vn,20/10/2022,4,0,0
2816,vietnamnet.vn,20/11/2011,0,0,0
2817,vietnamnet.vn,20/11/2012,0,8,0
2818,vietnamnet.vn,20/11/2013,0,0,0
2819,vietnamnet.vn,20/11/2014,16,0,12
2820,vietnamnet.vn,20/11/2015,9,0,0
2821,vietnamnet.vn,20/11/2016,63,0,0
2822,vietnamnet.vn,20/11/2017,4,0,0
2823,vietnamnet.vn,20/11/2018,14,7,96
2824,vietnamnet.vn,20/11/2020,2,0,0
2825,vietnamnet.vn,20/11/2021,20,6,9
2826,vietnamnet.vn,20/11/2022,1,0,8
2827,vietnamnet.vn,20/12/2010,0,0,0
2828,vietnamnet.vn,20/12/2011,0,0,0
2829,vietnamnet.vn,20/12/2012,0,0,8
2830,vietnamnet.vn,20/12/2013,2,0,0
2831,vietnamnet.vn,20/12/2014,48,9,18
2832,vietnamnet.vn,20/12/2016,6,1,1
2833,vietnamnet.vn,20/12/2017,212,24,4
2834,vietnamnet.vn,20/12/2018,2,6,0
2835,vietnamnet.vn,20/12/2019,30,9,100
2836,vietnamnet.vn,20/12/2021,25,12,6
2837,vietnamnet.vn,20/12/2022,16,1,36
2838,vietnamnet.vn,21/01/2011,0,0,0
2839,vietnamnet.vn,21/01/2012,0,0,0
2840,vietnamnet.vn,21/01/2013,18,0,0
2841,vietnamnet.vn,21/01/2014,0,0,0
2842,vietnamnet.vn,21/01/2015,8,1,0
2843,vietnamnet.vn,21/01/2016,4,0,0
2844,vietnamnet.vn,21/01/2017,38,2,20
2845,vietnamnet.vn,21/01/2018,0,0,0
2846,vietnamnet.vn,21/01/2019,0,0,0
2847,vietnamnet.vn,21/01/2020,6,0,0
2848,vietnamnet.vn,21/01/2021,4,0,7
2849,vietnamnet.vn,21/01/2022,8,8,4
2850,vietnamnet.vn,21/01/2023,2,0,0
2851,vietnamnet.vn,21/02/2012,0,0,0
2852,vietnamnet.vn,21/02/2013,98,0,108
2853,vietnamnet.vn,21/02/2014,54,6,6
2854,vietnamnet.vn,21/02/2015,6,0,0
2855,vietnamnet.vn,21/02/2016,0,0,0
2856,vietnamnet.vn,21/02/2017,20,4,12
2857,vietnamnet.vn,21/02/2018,5,7,52
2858,vietnamnet.vn,21/02/2019,12,5,48
2859,vietnamnet.vn,21/02/2020,53,21,48
2860,vietnamnet.vn,21/02/2021,15,2,8
2861,vietnamnet.vn,21/02/2022,56,6,91
2862,vietnamnet.vn,21/02/2023,18,2,16
2863,vietnamnet.vn,21/03/2011,59,0,6
2864,vietnamnet.vn,21/03/2012,1,0,0
2865,vietnamnet.vn,21/03/2013,35,0,0
2866,vietnamnet.vn,21/03/2014,8,1,0
2867,vietnamnet.vn,21/03/2016,54,34,12
2868,vietnamnet.vn,21/03/2018,36,1,28
2869,vietnamnet.vn,21/03/2019,12,3,148
2870,vietnamnet.vn,21/03/2020,26,13,54
2871,vietnamnet.vn,21/03/2021,15,8,63
2872,vietnamnet.vn,21/03/2022,27,5,0
2873,vietnamnet.vn,21/03/2023,29,56,146
2874,vietnamnet.vn,21/04/2011,0,0,0
2875,vietnamnet.vn,21/04/2012,0,0,0
2876,vietnamnet.vn,21/04/2013,60,0,0
2877,vietnamnet.vn,21/04/2014,0,0,0
2878,vietnamnet.vn,21/04/2015,20,0,4
2879,vietnamnet.vn,21/04/2016,0,0,0
2880,vietnamnet.vn,21/04/2017,18,0,36
2881,vietnamnet.vn,21/04/2018,0,0,0
2882,vietnamnet.vn,21/04/2019,2,0,0
2883,vietnamnet.vn,21/04/2020,26,27,12
2884,vietnamnet.vn,21/04/2021,36,20,18
2885,vietnamnet.vn,21/04/2022,0,0,0
2886,vietnamnet.vn,21/04/2023,48,0,0
2887,vietnamnet.vn,21/05/2011,0,0,0
2888,vietnamnet.vn,21/05/2012,8,0,0
2889,vietnamnet.vn,21/05/2014,36,0,72
2890,vietnamnet.vn,21/05/2015,0,0,0
2891,vietnamnet.vn,21/05/2016,72,12,36
2892,vietnamnet.vn,21/05/2017,2,0,0
2893,vietnamnet.vn,21/05/2018,6,12,24
2894,vietnamnet.vn,21/05/2019,9,0,8
2895,vietnamnet.vn,21/05/2021,112,59,120
2896,vietnamnet.vn,21/05/2022,50,40,68
2897,vietnamnet.vn,21/05/2023,20,40,60
2898,vietnamnet.vn,21/06/2011,0,0,0
2899,vietnamnet.vn,21/06/2012,32,6,12
2900,vietnamnet.vn,21/06/2013,1,0,0
2901,vietnamnet.vn,21/06/2014,0,0,0
2902,vietnamnet.vn,21/06/2015,15,0,0
2903,vietnamnet.vn,21/06/2016,0,0,0
2904,vietnamnet.vn,21/06/2017,58,20,218
2905,vietnamnet.vn,21/06/2018,35,9,8
2906,vietnamnet.vn,21/06/2019,60,16,40
2907,vietnamnet.vn,21/06/2020,6,0,4
2908,vietnamnet.vn,21/06/2021,38,3,35
2909,vietnamnet.vn,21/06/2022,14,10,27
2910,vietnamnet.vn,21/06/2023,48,6,36
2911,vietnamnet.vn,21/07/2011,0,0,0
2912,vietnamnet.vn,21/07/2012,16,4,4
2913,vietnamnet.vn,21/07/2013,0,0,0
2914,vietnamnet.vn,21/07/2014,5,0,0
2915,vietnamnet.vn,21/07/2015,12,0,0
2916,vietnamnet.vn,21/07/2016,11,46,40
2917,vietnamnet.vn,21/07/2017,0,0,0
2918,vietnamnet.vn,21/07/2018,24,7,8
2919,vietnamnet.vn,21/07/2019,43,4,4
2920,vietnamnet.vn,21/07/2020,140,138,254
2921,vietnamnet.vn,21/07/2021,17,3,0
2922,vietnamnet.vn,21/07/2022,7,8,18
2923,vietnamnet.vn,21/08/2012,0,0,0
2924,vietnamnet.vn,21/08/2013,28,0,0
2925,vietnamnet.vn,21/08/2014,18,0,0
2926,vietnamnet.vn,21/08/2015,120,0,59
2927,vietnamnet.vn,21/08/2016,0,0,0
2928,vietnamnet.vn,21/08/2017,62,6,6
2929,vietnamnet.vn,21/08/2018,31,19,96
2930,vietnamnet.vn,21/08/2019,15,13,80
2931,vietnamnet.vn,21/08/2020,14,2,53
2932,vietnamnet.vn,21/08/2021,38,12,106
2933,vietnamnet.vn,21/08/2022,34,2,18
2934,vietnamnet.vn,21/09/2011,62,2,20
2935,vietnamnet.vn,21/09/2012,12,0,4
2936,vietnamnet.vn,21/09/2013,0,0,12
2937,vietnamnet.vn,21/09/2014,12,3,0
2938,vietnamnet.vn,21/09/2015,24,0,135
2939,vietnamnet.vn,21/09/2016,4,0,8
2940,vietnamnet.vn,21/09/2017,43,20,0
2941,vietnamnet.vn,21/09/2018,0,0,0
2942,vietnamnet.vn,21/09/2019,60,20,88
2943,vietnamnet.vn,21/09/2020,14,6,82
2944,vietnamnet.vn,21/09/2021,12,6,6
2945,vietnamnet.vn,21/09/2022,51,15,39
2946,vietnamnet.vn,21/10/2011,0,0,0
2947,vietnamnet.vn,21/10/2012,0,0,0
2948,vietnamnet.vn,21/10/2013,36,4,0
2949,vietnamnet.vn,21/10/2014,101,44,20
2950,vietnamnet.vn,21/10/2015,4,8,0
2951,vietnamnet.vn,21/10/2016,0,0,0
2952,vietnamnet.vn,21/10/2017,7,0,0
2953,vietnamnet.vn,21/10/2018,16,0,0
2954,vietnamnet.vn,21/10/2019,52,79,104
2955,vietnamnet.vn,21/10/2020,10,0,0
2956,vietnamnet.vn,21/10/2021,8,6,2
2957,vietnamnet.vn,21/10/2022,44,105,228
2958,vietnamnet.vn,21/11/2011,0,0,0
2959,vietnamnet.vn,21/11/2012,2,10,12
2960,vietnamnet.vn,21/11/2013,12,4,6
2961,vietnamnet.vn,21/11/2014,2,24,0
2962,vietnamnet.vn,21/11/2016,25,4,26
2963,vietnamnet.vn,21/11/2017,49,4,24
2964,vietnamnet.vn,21/11/2018,8,7,115
2965,vietnamnet.vn,21/11/2019,40,18,110
2966,vietnamnet.vn,21/11/2020,20,0,15
2967,vietnamnet.vn,21/11/2021,13,8,22
2968,vietnamnet.vn,21/11/2022,0,9,0
2969,vietnamnet.vn,21/12/2010,0,0,0
2970,vietnamnet.vn,21/12/2011,0,0,0
2971,vietnamnet.vn,21/12/2012,90,20,20
2972,vietnamnet.vn,21/12/2013,26,0,0
2973,vietnamnet.vn,21/12/2014,0,0,0
2974,vietnamnet.vn,21/12/2015,0,0,0
2975,vietnamnet.vn,21/12/2016,25,4,16
2976,vietnamnet.vn,21/12/2017,25,2,7
2977,vietnamnet.vn,21/12/2018,7,6,78
2978,vietnamnet.vn,21/12/2019,9,0,0
2979,vietnamnet.vn,21/12/2020,145,4,6
2980,vietnamnet.vn,21/12/2021,181,24,72
2981,vietnamnet.vn,22/01/2011,0,0,0
2982,vietnamnet.vn,22/01/2012,0,0,0
2983,vietnamnet.vn,22/01/2013,0,0,0
2984,vietnamnet.vn,22/01/2014,30,0,12
2985,vietnamnet.vn,22/01/2015,0,0,0
2986,vietnamnet.vn,22/01/2016,0,0,0
2987,vietnamnet.vn,22/01/2017,0,0,0
2988,vietnamnet.vn,22/01/2018,25,3,84
2989,vietnamnet.vn,22/01/2019,33,3,3
2990,vietnamnet.vn,22/01/2020,9,0,0
2991,vietnamnet.vn,22/01/2021,41,18,33
2992,vietnamnet.vn,22/01/2022,20,4,36
2993,vietnamnet.vn,22/01/2023,4,6,27
2994,vietnamnet.vn,22/02/2012,0,0,0
2995,vietnamnet.vn,22/02/2013,4,0,0
2996,vietnamnet.vn,22/02/2014,3,0,4
2997,vietnamnet.vn,22/02/2015,2,10,12
2998,vietnamnet.vn,22/02/2016,13,0,0
2999,vietnamnet.vn,22/02/2017,1,0,0
3000,vietnamnet.vn,22/02/2018,16,21,52
3001,vietnamnet.vn,22/02/2019,8,2,4
3002,vietnamnet.vn,22/02/2020,4,0,2
3003,vietnamnet.vn,22/02/2021,18,24,144
3004,vietnamnet.vn,22/02/2022,18,5,60
3005,vietnamnet.vn,22/02/2023,45,36,48
3006,vietnamnet.vn,22/03/2011,0,0,0
3007,vietnamnet.vn,22/03/2012,0,0,0
3008,vietnamnet.vn,22/03/2013,6,14,9
3009,vietnamnet.vn,22/03/2014,0,0,0
3010,vietnamnet.vn,22/03/2015,0,0,0
3011,vietnamnet.vn,22/03/2016,86,200,0
3012,vietnamnet.vn,22/03/2017,0,0,0
3013,vietnamnet.vn,22/03/2018,36,15,60
3014,vietnamnet.vn,22/03/2020,0,0,0
3015,vietnamnet.vn,22/03/2022,171,1,30
3016,vietnamnet.vn,22/03/2023,20,30,94
3017,vietnamnet.vn,22/04/2011,0,0,0
3018,vietnamnet.vn,22/04/2012,0,0,0
3019,vietnamnet.vn,22/04/2013,0,0,0
3020,vietnamnet.vn,22/04/2014,0,0,0
3021,vietnamnet.vn,22/04/2015,54,0,36
3022,vietnamnet.vn,22/04/2016,11,0,192
3023,vietnamnet.vn,22/04/2017,50,0,0
3024,vietnamnet.vn,22/04/2018,0,0,0
3025,vietnamnet.vn,22/04/2019,4,0,0
3026,vietnamnet.vn,22/04/2020,4,0,0
3027,vietnamnet.vn,22/04/2021,46,29,32
3028,vietnamnet.vn,22/04/2022,10,12,36
3029,vietnamnet.vn,22/04/2023,49,3,32
3030,vietnamnet.vn,22/05/2011,0,0,0
3031,vietnamnet.vn,22/05/2012,0,0,0
3032,vietnamnet.vn,22/05/2013,18,34,48
3033,vietnamnet.vn,22/05/2014,4,0,0
3034,vietnamnet.vn,22/05/2015,0,0,0
3035,vietnamnet.vn,22/05/2016,28,0,0
3036,vietnamnet.vn,22/05/2017,66,40,132
3037,vietnamnet.vn,22/05/2018,34,20,18
3038,vietnamnet.vn,22/05/2019,64,22,88
3039,vietnamnet.vn,22/05/2020,17,5,6
3040,vietnamnet.vn,22/05/2021,24,12,21
3041,vietnamnet.vn,22/05/2022,12,80,180
3042,vietnamnet.vn,22/05/2023,71,42,69
3043,vietnamnet.vn,22/06/2012,37,0,0
3044,vietnamnet.vn,22/06/2013,10,0,0
3045,vietnamnet.vn,22/06/2015,0,0,0
3046,vietnamnet.vn,22/06/2016,2,12,2
3047,vietnamnet.vn,22/06/2017,6,0,96
3048,vietnamnet.vn,22/06/2018,33,8,0
3049,vietnamnet.vn,22/06/2019,21,4,9
3050,vietnamnet.vn,22/06/2020,20,0,2
3051,vietnamnet.vn,22/06/2021,63,26,250
3052,vietnamnet.vn,22/06/2022,24,14,38
3053,vietnamnet.vn,22/06/2023,167,33,156
3054,vietnamnet.vn,22/07/2011,0,0,0
3055,vietnamnet.vn,22/07/2012,12,2,8
3056,vietnamnet.vn,22/07/2013,57,9,96
3057,vietnamnet.vn,22/07/2014,40,0,2
3058,vietnamnet.vn,22/07/2015,0,0,0
3059,vietnamnet.vn,22/07/2016,56,7,26
3060,vietnamnet.vn,22/07/2017,2,0,72
3061,vietnamnet.vn,22/07/2018,76,12,0
3062,vietnamnet.vn,22/07/2019,6,0,4
3063,vietnamnet.vn,22/07/2020,12,3,0
3064,vietnamnet.vn,22/07/2021,79,12,8
3065,vietnamnet.vn,22/07/2022,9,34,8
3066,vietnamnet.vn,22/08/2011,0,0,0
3067,vietnamnet.vn,22/08/2012,0,0,0
3068,vietnamnet.vn,22/08/2013,0,0,0
3069,vietnamnet.vn,22/08/2014,0,0,0
3070,vietnamnet.vn,22/08/2015,12,0,0
3071,vietnamnet.vn,22/08/2016,0,0,0
3072,vietnamnet.vn,22/08/2017,12,5,18
3073,vietnamnet.vn,22/08/2019,30,25,94
3074,vietnamnet.vn,22/08/2020,38,10,108
3075,vietnamnet.vn,22/08/2021,17,20,8
3076,vietnamnet.vn,22/08/2022,66,13,8
3077,vietnamnet.vn,22/09/2011,7,0,5
3078,vietnamnet.vn,22/09/2012,29,8,2
3079,vietnamnet.vn,22/09/2013,12,0,0
3080,vietnamnet.vn,22/09/2014,4,0,0
3081,vietnamnet.vn,22/09/2015,38,0,0
3082,vietnamnet.vn,22/09/2016,13,11,46
3083,vietnamnet.vn,22/09/2017,6,9,69
3084,vietnamnet.vn,22/09/2018,18,0,0
3085,vietnamnet.vn,22/09/2019,33,0,80
3086,vietnamnet.vn,22/09/2020,16,0,18
3087,vietnamnet.vn,22/09/2021,28,20,42
3088,vietnamnet.vn,22/09/2022,20,0,190
3089,vietnamnet.vn,22/10/2011,0,0,0
3090,vietnamnet.vn,22/10/2012,54,8,0
3091,vietnamnet.vn,22/10/2013,0,0,0
3092,vietnamnet.vn,22/10/2014,0,0,0
3093,vietnamnet.vn,22/10/2015,32,0,10
3094,vietnamnet.vn,22/10/2016,0,0,0
3095,vietnamnet.vn,22/10/2018,22,15,44
3096,vietnamnet.vn,22/10/2019,72,96,0
3097,vietnamnet.vn,22/10/2020,19,2,18
3098,vietnamnet.vn,22/10/2021,162,118,68
3099,vietnamnet.vn,22/10/2022,32,4,20
3100,vietnamnet.vn,22/11/2010,12,16,0
3101,vietnamnet.vn,22/11/2011,0,0,0
3102,vietnamnet.vn,22/11/2012,4,0,3
3103,vietnamnet.vn,22/11/2013,0,0,0
3104,vietnamnet.vn,22/11/2014,8,2,0
3105,vietnamnet.vn,22/11/2015,0,0,0
3106,vietnamnet.vn,22/11/2016,59,6,14
3107,vietnamnet.vn,22/11/2017,45,40,144
3108,vietnamnet.vn,22/11/2018,22,2,40
3109,vietnamnet.vn,22/11/2019,0,0,0
3110,vietnamnet.vn,22/11/2021,2,0,0
3111,vietnamnet.vn,22/11/2022,9,3,0
3112,vietnamnet.vn,22/12/2010,0,0,0
3113,vietnamnet.vn,22/12/2011,0,0,0
3114,vietnamnet.vn,22/12/2012,6,4,8
3115,vietnamnet.vn,22/12/2013,12,0,40
3116,vietnamnet.vn,22/12/2014,0,0,0
3117,vietnamnet.vn,22/12/2015,0,0,3
3118,vietnamnet.vn,22/12/2016,12,8,20
3119,vietnamnet.vn,22/12/2017,20,40,108
3120,vietnamnet.vn,22/12/2018,0,0,0
3121,vietnamnet.vn,22/12/2019,60,12,12
3122,vietnamnet.vn,22/12/2020,38,6,20
3123,vietnamnet.vn,22/12/2021,20,6,17
3124,vietnamnet.vn,22/12/2022,18,1,0
3125,vietnamnet.vn,23/01/2011,0,0,0
3126,vietnamnet.vn,23/01/2012,0,0,0
3127,vietnamnet.vn,23/01/2013,0,0,0
3128,vietnamnet.vn,23/01/2014,0,0,0
3129,vietnamnet.vn,23/01/2015,16,6,0
3130,vietnamnet.vn,23/01/2016,96,200,40
3131,vietnamnet.vn,23/01/2017,80,5,212
3132,vietnamnet.vn,23/01/2018,6,8,60
3133,vietnamnet.vn,23/01/2019,8,2,0
3134,vietnamnet.vn,23/01/2020,3,1,0
3135,vietnamnet.vn,23/01/2021,79,19,11
3136,vietnamnet.vn,23/01/2022,2,0,6
3137,vietnamnet.vn,23/01/2023,4,2,16
3138,vietnamnet.vn,23/02/2012,8,0,0
3139,vietnamnet.vn,23/02/2013,24,0,0
3140,vietnamnet.vn,23/02/2014,0,0,0
3141,vietnamnet.vn,23/02/2015,3,0,0
3142,vietnamnet.vn,23/02/2016,32,9,0
3143,vietnamnet.vn,23/02/2017,64,1,0
3144,vietnamnet.vn,23/02/2018,66,2,18
3145,vietnamnet.vn,23/02/2019,20,2,0
3146,vietnamnet.vn,23/02/2020,2,4,8
3147,vietnamnet.vn,23/02/2021,0,0,0
3148,vietnamnet.vn,23/02/2022,14,4,24
3149,vietnamnet.vn,23/02/2023,76,64,156
3150,vietnamnet.vn,23/03/2011,0,0,0
3151,vietnamnet.vn,23/03/2012,0,0,0
3152,vietnamnet.vn,23/03/2013,0,0,0
3153,vietnamnet.vn,23/03/2014,0,0,0
3154,vietnamnet.vn,23/03/2015,0,0,0
3155,vietnamnet.vn,23/03/2016,2,0,0
3156,vietnamnet.vn,23/03/2017,16,0,72
3157,vietnamnet.vn,23/03/2018,6,2,30
3158,vietnamnet.vn,23/03/2019,0,0,0
3159,vietnamnet.vn,23/03/2020,80,26,106
3160,vietnamnet.vn,23/03/2022,39,16,39
3161,vietnamnet.vn,23/03/2023,102,24,126
3162,vietnamnet.vn,23/04/2011,0,0,0
3163,vietnamnet.vn,23/04/2012,0,0,2
3164,vietnamnet.vn,23/04/2013,6,0,0
3165,vietnamnet.vn,23/04/2014,0,0,0
3166,vietnamnet.vn,23/04/2015,13,0,0
3167,vietnamnet.vn,23/04/2016,6,4,0
3168,vietnamnet.vn,23/04/2017,0,0,0
3169,vietnamnet.vn,23/04/2018,103,20,64
3170,vietnamnet.vn,23/04/2019,164,5,182
3171,vietnamnet.vn,23/04/2020,35,4,4
3172,vietnamnet.vn,23/04/2021,25,4,4
3173,vietnamnet.vn,23/04/2022,38,6,9
3174,vietnamnet.vn,23/04/2023,19,7,21
3175,vietnamnet.vn,23/05/2011,0,0,0
3176,vietnamnet.vn,23/05/2012,0,0,0
3177,vietnamnet.vn,23/05/2013,18,0,0
3178,vietnamnet.vn,23/05/2014,6,64,0
3179,vietnamnet.vn,23/05/2015,14,0,0
3180,vietnamnet.vn,23/05/2016,0,0,0
3181,vietnamnet.vn,23/05/2017,17,6,114
3182,vietnamnet.vn,23/05/2019,48,12,48
3183,vietnamnet.vn,23/05/2020,92,39,99
3184,vietnamnet.vn,23/05/2021,22,1,6
3185,vietnamnet.vn,23/05/2023,30,5,24
3186,vietnamnet.vn,23/06/2011,0,0,0
3187,vietnamnet.vn,23/06/2012,0,0,0
3188,vietnamnet.vn,23/06/2013,6,0,0
3189,vietnamnet.vn,23/06/2014,10,0,4
3190,vietnamnet.vn,23/06/2015,3,2,0
3191,vietnamnet.vn,23/06/2016,0,0,0
3192,vietnamnet.vn,23/06/2017,3,3,30
3193,vietnamnet.vn,23/06/2018,16,0,0
3194,vietnamnet.vn,23/06/2019,12,0,0
3195,vietnamnet.vn,23/06/2020,42,0,1
3196,vietnamnet.vn,23/06/2021,26,34,106
3197,vietnamnet.vn,23/06/2022,18,0,0
3198,vietnamnet.vn,23/06/2023,4,13,44
3199,vietnamnet.vn,23/07/2011,0,0,0
3200,vietnamnet.vn,23/07/2012,0,18,162
3201,vietnamnet.vn,23/07/2013,0,6,80
3202,vietnamnet.vn,23/07/2014,12,0,0
3203,vietnamnet.vn,23/07/2015,12,8,0
3204,vietnamnet.vn,23/07/2016,19,0,24
3205,vietnamnet.vn,23/07/2017,20,0,0
3206,vietnamnet.vn,23/07/2018,28,7,17
3207,vietnamnet.vn,23/07/2020,18,8,34
3208,vietnamnet.vn,23/07/2021,37,14,114
3209,vietnamnet.vn,23/07/2022,5,0,0
3210,vietnamnet.vn,23/08/2011,288,42,248
3211,vietnamnet.vn,23/08/2012,11,4,24
3212,vietnamnet.vn,23/08/2013,10,4,4
3213,vietnamnet.vn,23/08/2014,0,0,0
3214,vietnamnet.vn,23/08/2015,48,3,84
3215,vietnamnet.vn,23/08/2016,8,2,4
3216,vietnamnet.vn,23/08/2017,68,49,48
3217,vietnamnet.vn,23/08/2018,0,0,0
3218,vietnamnet.vn,23/08/2019,6,26,60
3219,vietnamnet.vn,23/08/2021,0,0,0
3220,vietnamnet.vn,23/08/2022,4,4,24
3221,vietnamnet.vn,23/09/2010,0,0,0
3222,vietnamnet.vn,23/09/2011,141,36,116
3223,vietnamnet.vn,23/09/2012,16,0,0
3224,vietnamnet.vn,23/09/2013,12,0,0
3225,vietnamnet.vn,23/09/2014,0,0,0
3226,vietnamnet.vn,23/09/2017,6,0,29
3227,vietnamnet.vn,23/09/2018,0,0,0
3228,vietnamnet.vn,23/09/2019,14,0,12
3229,vietnamnet.vn,23/09/2020,71,12,4
3230,vietnamnet.vn,23/09/2021,16,18,66
3231,vietnamnet.vn,23/09/2022,88,43,284
3232,vietnamnet.vn,23/10/2011,0,0,0
3233,vietnamnet.vn,23/10/2012,7,4,2
3234,vietnamnet.vn,23/10/2013,3,0,0
3235,vietnamnet.vn,23/10/2014,6,3,0
3236,vietnamnet.vn,23/10/2015,0,0,0
3237,vietnamnet.vn,23/10/2016,0,0,6
3238,vietnamnet.vn,23/10/2017,2,0,0
3239,vietnamnet.vn,23/10/2018,36,10,102
3240,vietnamnet.vn,23/10/2019,9,0,8
3241,vietnamnet.vn,23/10/2020,6,0,0
3242,vietnamnet.vn,23/10/2021,18,0,18
3243,vietnamnet.vn,23/10/2022,98,26,58
3244,vietnamnet.vn,23/11/2010,8,0,6
3245,vietnamnet.vn,23/11/2011,4,0,0
3246,vietnamnet.vn,23/11/2012,18,0,0
3247,vietnamnet.vn,23/11/2013,1,27,0
3248,vietnamnet.vn,23/11/2014,144,0,288
3249,vietnamnet.vn,23/11/2015,2,0,0
3250,vietnamnet.vn,23/11/2016,4,5,6
